side_or_trapnum,watershed,date,dipteran_large,terrestrial_large,caddisfly_large,mayfly_large,stonefly_large,other_large,dipteran_small,terrestrial_small,caddisfly_small,other_small
NA,5,2019-04-29,1,NA,NA,NA,NA,NA,10,NA,NA,NA
NA,5,2019-04-29,3,NA,NA,NA,NA,1,10,NA,NA,2
NA,5,2019-04-29,2,1,NA,NA,NA,NA,4,NA,NA,NA
NA,5,2019-04-29,1,NA,NA,NA,NA,NA,11,NA,NA,1
NA,5,2019-04-29,3,NA,NA,NA,NA,NA,31,NA,NA,6
NA,5,2019-05-06,20,NA,NA,NA,NA,2,16,NA,NA,1
NA,5,2019-05-06,2,NA,NA,NA,NA,NA,NA,NA,NA,1
NA,5,2019-05-06,12,NA,NA,NA,NA,NA,6,NA,NA,1
NA,5,2019-05-06,5,NA,NA,NA,NA,NA,16,NA,NA,1
NA,5,2019-05-06,6,NA,NA,NA,NA,1,5,NA,NA,NA
NA,5,2019-05-06,1,NA,NA,NA,NA,NA,9,NA,NA,NA
NA,5,2019-05-06,8,1,NA,NA,NA,NA,18,2,NA,NA
NA,5,2019-05-06,8,NA,NA,NA,NA,NA,32,NA,NA,4
NA,5,2019-05-06,2,NA,NA,NA,NA,NA,15,1,NA,1
NA,5,2019-05-06,3,1,NA,NA,NA,NA,19,NA,NA,2
NA,5,2019-05-13,NA,1,NA,NA,NA,NA,25,NA,NA,3
NA,5,2019-05-13,NA,NA,NA,NA,NA,NA,12,NA,NA,3
NA,5,2019-05-13,1,NA,NA,NA,NA,1,78,NA,NA,4
NA,5,2019-05-13,2,NA,NA,NA,NA,1,85,NA,NA,5
NA,5,2019-05-13,NA,NA,NA,NA,NA,NA,26,NA,NA,2
NA,5,2019-05-13,NA,NA,NA,NA,NA,3,65,NA,NA,4
NA,5,2019-05-13,NA,NA,NA,NA,NA,1,11,NA,NA,6
NA,5,2019-05-13,NA,NA,NA,NA,NA,NA,27,NA,NA,5
NA,5,2019-05-13,2,NA,NA,NA,NA,1,83,NA,NA,5
NA,5,2019-05-13,1,NA,NA,NA,NA,NA,67,NA,NA,1
NA,5,2019-05-20,NA,NA,NA,NA,NA,NA,76,NA,NA,5
NA,5,2019-05-20,NA,NA,NA,NA,NA,NA,49,NA,NA,14
NA,5,2019-05-20,4,NA,NA,NA,NA,NA,104,NA,NA,8
NA,5,2019-05-20,12,NA,NA,NA,NA,2,112,NA,NA,4
NA,5,2019-05-20,2,NA,NA,NA,NA,1,79,NA,NA,5
NA,5,2019-05-20,8,NA,NA,NA,NA,NA,117,NA,NA,6
NA,5,2019-05-20,13,NA,NA,NA,NA,NA,118,NA,NA,7
NA,5,2019-05-20,12,NA,NA,NA,NA,1,61,NA,NA,8
NA,5,2019-05-20,21,NA,NA,NA,NA,NA,107,NA,NA,8
NA,5,2019-05-20,11,NA,NA,NA,NA,1,126,NA,NA,6
NA,5,2019-05-28,5,NA,NA,NA,NA,1,278,NA,NA,18
NA,5,2019-05-28,9,1,NA,NA,NA,1,271,NA,NA,6
NA,5,2019-05-28,3,NA,NA,NA,NA,NA,120,NA,NA,8
NA,5,2019-05-28,3,NA,NA,NA,1,3,NA,NA,NA,NA
NA,5,2019-05-28,2,NA,NA,NA,NA,1,170,NA,NA,14
NA,5,2019-05-28,3,NA,NA,NA,NA,1,263,NA,NA,17
NA,5,2019-05-28,1,1,NA,NA,NA,NA,135,NA,NA,8
NA,5,2019-05-28,5,NA,NA,NA,NA,1,242,NA,NA,11
NA,5,2019-05-28,5,NA,NA,NA,NA,NA,282,NA,NA,5
NA,5,2019-05-28,7,NA,NA,NA,NA,1,140,NA,NA,4
NA,5,2019-06-02,1,2,NA,NA,NA,1,33,NA,NA,NA
NA,5,2019-06-02,2,2,NA,NA,NA,NA,83,NA,NA,3
NA,5,2019-06-02,6,2,NA,NA,NA,NA,89,NA,NA,3
NA,5,2019-06-02,2,1,NA,NA,NA,1,66,NA,NA,6
NA,5,2019-06-02,4,1,NA,NA,1,NA,80,NA,NA,3
NA,5,2019-06-02,1,2,NA,NA,NA,1,126,1,NA,4
NA,5,2019-06-02,1,NA,NA,NA,NA,NA,45,NA,NA,1
NA,5,2019-06-02,4,2,NA,NA,2,NA,NA,NA,NA,NA
NA,5,2019-06-02,4,2,NA,NA,2,2,189,NA,NA,2
NA,5,2019-06-02,NA,NA,NA,NA,1,1,49,NA,NA,1
NA,5,2019-06-10,1,1,1,NA,1,4,229,NA,NA,6
NA,5,2019-06-10,4,NA,NA,NA,2,4,97,NA,NA,3
NA,5,2019-06-10,2,1,NA,NA,1,3,126,NA,NA,7
NA,5,2019-06-10,2,NA,NA,NA,NA,3,107,NA,NA,3
NA,5,2019-06-10,2,5,NA,NA,NA,6,154,NA,NA,4
NA,5,2019-06-10,1,7,NA,NA,1,2,138,NA,NA,1
NA,5,2019-06-10,2,3,NA,NA,1,3,221,NA,NA,5
NA,5,2019-06-10,3,8,NA,NA,1,4,270,NA,NA,2
NA,5,2019-06-10,1,3,NA,NA,NA,4,147,NA,NA,2
NA,5,2019-06-10,3,4,NA,NA,1,1,118,2,NA,3
NA,5,2019-06-17,NA,1,NA,NA,NA,NA,22,3,NA,NA
NA,5,2019-06-17,NA,1,NA,NA,4,NA,38,3,NA,NA
NA,5,2019-06-17,1,1,NA,NA,1,1,38,4,NA,1
NA,5,2019-06-17,3,2,NA,NA,NA,3,28,3,NA,1
NA,5,2019-06-17,1,NA,NA,NA,1,2,45,2,NA,NA
NA,5,2019-06-17,NA,4,NA,NA,NA,2,26,1,NA,NA
NA,5,2019-06-17,NA,1,NA,NA,1,1,54,1,NA,NA
NA,5,2019-06-17,NA,4,NA,NA,NA,1,56,5,NA,NA
NA,5,2019-06-17,1,4,1,NA,1,2,41,8,NA,1
NA,5,2019-06-17,1,2,NA,NA,NA,1,18,5,NA,NA
NA,5,2019-06-24,3,3,2,NA,3,3,65,2,NA,2
NA,5,2019-06-24,2,1,1,NA,NA,2,51,7,NA,NA
NA,5,2019-06-24,NA,1,NA,NA,NA,2,53,6,NA,2
NA,5,2019-06-24,1,NA,NA,NA,1,2,47,7,NA,1
NA,5,2019-06-24,NA,NA,3,NA,1,4,52,8,NA,NA
NA,5,2019-06-24,NA,2,6,NA,NA,3,40,2,1,NA
NA,5,2019-06-24,2,3,NA,NA,2,3,48,5,NA,4
NA,5,2019-06-24,NA,1,NA,NA,NA,1,43,4,NA,NA
NA,5,2019-06-24,NA,NA,1,NA,NA,2,24,9,NA,NA
NA,5,2019-06-24,2,4,3,NA,NA,3,46,3,NA,2
NA,5,2019-07-01,2,NA,1,NA,NA,2,30,8,NA,2
NA,5,2019-07-01,1,2,1,NA,1,3,42,5,NA,1
NA,5,2019-07-01,NA,1,NA,NA,2,3,42,6,NA,1
NA,5,2019-07-01,2,2,1,NA,NA,3,39,13,NA,2
NA,5,2019-07-01,1,1,9,NA,1,2,43,7,NA,NA
NA,5,2019-07-01,1,NA,4,NA,NA,1,35,4,NA,NA
NA,5,2019-07-01,1,1,NA,NA,1,2,37,8,NA,2
NA,5,2019-07-01,NA,1,3,NA,4,3,93,12,NA,3
NA,5,2019-07-01,1,NA,NA,NA,NA,1,32,14,NA,3
NA,5,2019-07-01,1,2,1,NA,1,1,44,6,NA,NA
NA,5,2019-07-08,NA,2,NA,NA,2,NA,75,11,NA,4
NA,5,2019-07-08,NA,3,NA,NA,1,NA,43,5,NA,4
NA,5,2019-07-08,NA,NA,NA,NA,2,3,60,8,1,3
NA,5,2019-07-08,1,2,NA,NA,3,2,48,2,NA,8
NA,5,2019-07-08,1,3,NA,NA,1,NA,43,8,2,4
NA,5,2019-07-08,1,1,3,NA,1,1,22,3,2,4
NA,5,2019-07-08,4,2,5,NA,3,3,56,13,NA,13
NA,5,2019-07-08,NA,2,3,NA,3,1,43,8,NA,4
NA,5,2019-07-08,1,1,3,NA,1,1,36,2,NA,2
NA,5,2019-07-08,1,1,2,NA,NA,NA,48,6,NA,1
NA,5,2019-07-15,2,1,NA,NA,NA,2,32,5,NA,3
NA,5,2019-07-15,1,1,1,NA,2,NA,38,8,NA,13
NA,5,2019-07-15,3,2,NA,NA,NA,1,27,5,NA,19
NA,5,2019-07-15,2,1,NA,NA,1,1,36,3,NA,9
NA,5,2019-07-15,2,NA,1,NA,2,NA,17,5,NA,18
NA,5,2019-07-15,1,2,1,NA,NA,NA,38,12,1,10
NA,5,2019-07-15,NA,NA,NA,NA,NA,NA,18,2,1,7
NA,5,2019-07-15,4,NA,1,NA,1,NA,31,7,NA,15
NA,5,2019-07-15,2,3,NA,NA,NA,NA,27,8,NA,13
NA,5,2019-07-15,2,1,1,NA,1,3,24,12,NA,9
NA,5,2019-07-22,1,NA,NA,NA,1,NA,25,10,NA,8
NA,5,2019-07-22,2,NA,NA,NA,NA,4,22,4,NA,5
NA,5,2019-07-22,1,1,NA,NA,1,9,16,10,NA,8
NA,5,2019-07-22,NA,1,1,NA,NA,3,22,6,NA,9
NA,5,2019-07-22,5,NA,1,NA,2,1,9,8,NA,9
NA,5,2019-07-22,3,2,2,NA,NA,5,25,7,NA,7
NA,5,2019-07-22,3,1,4,NA,2,2,26,5,NA,8
NA,5,2019-07-22,1,NA,2,NA,NA,1,16,3,NA,3
NA,5,2019-07-22,1,1,NA,NA,2,1,11,7,NA,3
NA,5,2019-07-22,4,2,NA,NA,1,2,15,13,NA,3
NA,5,2019-07-29,5,NA,NA,NA,NA,NA,14,5,NA,NA
NA,5,2019-07-29,NA,NA,NA,NA,1,NA,12,4,NA,3
NA,5,2019-07-29,1,2,NA,NA,NA,1,7,5,1,1
NA,5,2019-07-29,4,1,NA,NA,NA,3,28,4,NA,NA
NA,5,2019-07-29,5,2,1,NA,NA,NA,21,5,NA,2
NA,5,2019-07-29,NA,1,3,NA,NA,NA,38,6,NA,NA
NA,5,2019-07-29,1,3,NA,NA,NA,NA,21,4,NA,NA
NA,5,2019-07-29,1,1,NA,NA,NA,NA,20,4,NA,1
NA,5,2019-07-29,NA,3,NA,NA,NA,NA,19,2,NA,3
NA,5,2019-07-29,3,NA,NA,NA,NA,1,13,1,NA,NA
NA,5,2019-08-05,1,3,NA,NA,NA,NA,16,5,NA,1
NA,5,2019-08-05,1,NA,NA,NA,NA,2,15,11,NA,NA
NA,5,2019-08-05,1,6,NA,NA,NA,1,22,5,NA,4
NA,5,2019-08-05,NA,NA,NA,NA,NA,2,26,8,NA,NA
NA,5,2019-08-05,1,3,1,NA,NA,2,33,5,NA,4
NA,5,2019-08-05,NA,4,NA,1,NA,1,35,7,NA,4
NA,5,2019-08-05,4,6,1,NA,NA,1,33,7,NA,1
NA,5,2019-08-05,NA,2,1,NA,NA,1,10,7,NA,2
NA,5,2019-08-05,5,1,NA,NA,1,1,40,10,NA,4
NA,5,2019-08-05,3,7,NA,NA,NA,2,27,6,NA,4
NA,5,2019-08-12,2,4,NA,NA,NA,2,32,7,NA,2
NA,5,2019-08-12,NA,3,NA,NA,1,1,22,3,NA,2
NA,5,2019-08-12,NA,NA,NA,NA,1,2,10,8,NA,1
NA,5,2019-08-12,1,3,NA,NA,NA,1,19,5,NA,1
NA,5,2019-08-12,1,2,NA,NA,1,1,25,4,NA,1
NA,5,2019-08-12,1,NA,1,NA,NA,1,19,9,NA,1
NA,5,2019-08-12,NA,3,1,NA,1,1,21,3,NA,5
NA,5,2019-08-12,NA,9,NA,NA,2,NA,25,2,NA,3
NA,5,2019-08-12,3,7,NA,NA,NA,2,14,4,NA,2
NA,5,2019-08-12,1,3,NA,NA,NA,2,13,10,NA,5
NA,5,2019-08-19,NA,5,NA,NA,NA,2,7,7,NA,NA
NA,5,2019-08-19,NA,2,NA,NA,NA,1,4,1,NA,NA
NA,5,2019-08-19,4,11,1,NA,1,NA,23,3,NA,3
NA,5,2019-08-19,NA,NA,NA,NA,1,NA,3,1,NA,2
NA,5,2019-08-19,1,2,NA,NA,NA,1,10,1,NA,NA
NA,5,2019-08-19,NA,2,NA,NA,NA,1,21,3,NA,NA
NA,5,2019-08-19,1,3,NA,NA,1,2,8,3,NA,1
NA,5,2019-08-19,1,4,NA,NA,NA,1,23,7,NA,1
NA,5,2019-08-19,1,1,NA,NA,1,NA,12,5,NA,NA
NA,5,2019-08-19,1,2,1,NA,NA,1,12,3,NA,NA
NA,5,2019-08-26,NA,3,1,NA,2,1,24,2,NA,NA
NA,5,2019-08-26,NA,NA,1,NA,3,1,49,3,NA,NA
NA,5,2019-08-26,NA,NA,NA,NA,NA,1,14,1,NA,NA
NA,5,2019-08-26,2,NA,NA,NA,NA,1,9,3,NA,2
NA,5,2019-08-26,NA,1,NA,NA,1,1,7,3,NA,NA
NA,5,2019-08-26,1,4,NA,NA,1,NA,13,7,NA,1
NA,5,2019-08-26,NA,2,NA,NA,NA,NA,9,2,NA,NA
NA,5,2019-08-26,NA,4,NA,NA,1,NA,12,2,NA,NA
NA,5,2019-08-26,NA,NA,NA,NA,NA,NA,12,1,NA,2
NA,5,2019-08-26,NA,NA,NA,NA,NA,NA,21,6,NA,NA
A,6,2020-08-17,2,NA,NA,NA,NA,8,11,NA,NA,3
A,6,2020-08-17,NA,2,NA,NA,NA,5,8,NA,NA,7
A,6,2020-08-17,NA,1,NA,NA,NA,4,4,NA,NA,12
A,6,2020-08-17,NA,1,NA,NA,NA,13,5,NA,NA,4
A,6,2020-08-17,1,2,NA,NA,2,3,20,NA,NA,18
A,6,2020-08-24,NA,NA,NA,NA,NA,3,3,NA,NA,9
A,6,2020-08-24,NA,NA,NA,NA,NA,2,5,NA,NA,9
A,6,2020-08-24,2,NA,NA,NA,NA,1,18,NA,NA,23
A,6,2020-08-24,NA,NA,NA,NA,NA,3,10,NA,NA,7
A,6,2020-08-24,NA,NA,NA,NA,2,3,7,NA,NA,9
A,6,2020-08-31,NA,1,NA,NA,NA,4,9,NA,NA,7
A,6,2020-08-31,NA,NA,NA,NA,1,NA,4,NA,NA,6
A,6,2020-08-31,1,2,NA,NA,NA,1,13,NA,NA,5
A,6,2020-08-31,NA,2,NA,NA,NA,1,3,NA,NA,7
A,6,2020-08-31,NA,NA,NA,NA,1,1,23,NA,NA,19
A,6,2020-09-08,NA,1,NA,NA,NA,2,NA,NA,NA,6
A,6,2020-09-08,NA,NA,NA,NA,NA,2,16,NA,NA,16
A,6,2020-09-08,1,NA,NA,NA,NA,2,2,NA,NA,3
A,6,2020-09-08,2,1,NA,NA,NA,NA,2,NA,NA,5
A,6,2020-09-08,NA,NA,NA,NA,NA,NA,1,NA,NA,12
A,6,2020-09-14,2,NA,NA,NA,NA,1,4,NA,NA,8
A,6,2020-09-14,NA,1,NA,NA,NA,1,3,NA,NA,10
A,6,2020-09-14,NA,1,NA,NA,NA,1,1,NA,NA,1
A,6,2020-09-14,NA,NA,NA,NA,NA,NA,4,NA,NA,1
A,6,2020-09-14,NA,NA,NA,NA,NA,NA,2,NA,NA,4
A,6,2020-09-21,NA,NA,NA,NA,NA,1,3,NA,NA,5
A,6,2020-09-21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,6,2020-09-21,6,3,NA,NA,NA,NA,13,NA,NA,15
A,6,2020-09-21,1,NA,NA,NA,NA,2,3,NA,NA,4
A,6,2020-09-21,NA,NA,NA,NA,NA,2,9,NA,NA,3
A,6,2020-09-28,2,3,NA,NA,NA,1,20,NA,NA,14
A,6,2020-09-28,NA,NA,NA,NA,NA,1,3,NA,NA,4
A,6,2020-09-28,NA,1,NA,NA,NA,NA,1,NA,NA,1
A,6,2020-09-28,NA,NA,NA,NA,NA,NA,6,NA,NA,10
A,6,2020-09-28,1,1,NA,NA,NA,NA,5,NA,NA,4
A,6,2020-10-05,1,NA,NA,NA,NA,NA,11,4,NA,3
A,6,2020-10-05,NA,NA,NA,NA,NA,NA,15,1,NA,6
A,6,2020-10-05,NA,NA,NA,NA,NA,1,2,1,NA,2
A,6,2020-10-05,NA,NA,NA,NA,NA,NA,7,NA,NA,3
A,6,2020-10-05,NA,NA,NA,NA,NA,NA,12,2,NA,4
A,6,2020-10-12,NA,3,NA,NA,NA,NA,8,NA,NA,2
A,6,2020-10-12,1,NA,NA,NA,NA,NA,25,7,NA,6
A,6,2020-10-12,1,1,NA,NA,NA,NA,9,2,NA,NA
A,6,2020-10-12,NA,NA,NA,NA,NA,1,3,1,NA,NA
A,6,2020-10-12,2,NA,NA,NA,NA,NA,33,NA,NA,3
A,6,2020-10-19,1,NA,NA,NA,NA,NA,3,NA,NA,NA
A,6,2020-10-19,3,1,NA,NA,NA,NA,8,1,NA,3
A,6,2020-10-19,NA,NA,NA,NA,NA,NA,12,NA,NA,1
A,6,2020-10-19,1,NA,NA,NA,NA,NA,7,NA,NA,1
A,6,2020-10-19,NA,1,NA,NA,NA,NA,10,4,NA,NA
A,6,2020-10-26,2,1,NA,NA,NA,NA,8,1,NA,4
A,6,2020-10-26,2,NA,NA,NA,NA,1,2,3,NA,4
A,6,2020-10-26,NA,1,NA,NA,NA,NA,13,4,NA,2
A,6,2020-10-26,1,NA,NA,NA,NA,NA,15,1,NA,6
A,6,2020-10-26,2,NA,NA,NA,NA,NA,26,4,NA,9
A,6,2020-11-02,2,NA,NA,NA,NA,NA,17,NA,NA,NA
A,6,2020-11-02,1,NA,NA,NA,NA,NA,7,NA,NA,NA
A,6,2020-11-02,1,1,NA,NA,NA,NA,4,NA,NA,NA
A,6,2020-11-02,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
A,6,2020-11-02,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
A,6,2020-11-09,1,NA,NA,NA,NA,NA,22,12,NA,6
A,6,2020-11-16,NA,NA,NA,NA,NA,NA,8,NA,NA,2
A,6,2020-11-22,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
A,6,2020-11-30,2,NA,NA,NA,NA,NA,4,NA,NA,NA
B,6,2020-08-17,1,1,2,NA,NA,4,8,NA,NA,3
B,6,2020-08-17,NA,3,NA,NA,NA,8,6,NA,NA,5
B,6,2020-08-17,1,2,NA,NA,NA,13,2,NA,NA,3
B,6,2020-08-17,1,1,NA,NA,NA,4,5,NA,NA,6
B,6,2020-08-17,NA,4,NA,NA,1,4,12,NA,NA,5
B,6,2020-08-24,2,1,NA,NA,NA,5,4,NA,NA,4
B,6,2020-08-24,NA,NA,NA,NA,NA,6,3,NA,NA,6
B,6,2020-08-24,1,NA,NA,NA,NA,2,11,NA,NA,9
B,6,2020-08-24,NA,2,NA,NA,1,3,1,NA,NA,7
B,6,2020-08-24,NA,NA,NA,NA,1,2,8,NA,NA,6
B,6,2020-08-31,NA,NA,NA,NA,NA,3,3,NA,NA,5
B,6,2020-08-31,1,1,NA,NA,1,4,2,NA,NA,2
B,6,2020-08-31,1,1,NA,NA,NA,NA,4,NA,NA,4
B,6,2020-08-31,2,1,NA,NA,NA,4,2,NA,NA,8
B,6,2020-08-31,1,1,NA,NA,NA,3,6,NA,NA,6
B,6,2020-09-08,NA,NA,NA,NA,NA,1,4,NA,NA,3
B,6,2020-09-08,NA,NA,NA,NA,NA,2,NA,NA,NA,6
B,6,2020-09-08,NA,NA,NA,NA,NA,NA,3,NA,NA,3
B,6,2020-09-08,NA,NA,NA,NA,NA,NA,5,NA,NA,11
B,6,2020-09-08,1,1,NA,NA,NA,1,1,NA,NA,3
B,6,2020-09-14,NA,NA,NA,NA,NA,2,4,NA,NA,5
B,6,2020-09-14,NA,NA,NA,NA,NA,1,NA,NA,NA,2
B,6,2020-09-14,1,NA,NA,NA,NA,1,3,NA,NA,3
B,6,2020-09-14,NA,NA,NA,NA,NA,1,4,NA,NA,3
B,6,2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
B,6,2020-09-21,NA,NA,NA,NA,NA,2,7,NA,NA,9
B,6,2020-09-21,1,NA,NA,NA,NA,1,3,NA,NA,8
B,6,2020-09-21,1,NA,NA,NA,NA,2,3,NA,NA,4
B,6,2020-09-21,NA,1,NA,NA,NA,1,6,NA,NA,4
B,6,2020-09-21,NA,1,NA,NA,NA,NA,4,NA,NA,2
B,6,2020-09-28,1,NA,NA,NA,NA,1,4,NA,NA,6
B,6,2020-09-28,NA,NA,NA,NA,NA,1,4,NA,NA,7
B,6,2020-09-28,1,NA,NA,NA,NA,NA,12,NA,NA,11
B,6,2020-09-28,NA,NA,NA,NA,NA,NA,1,NA,NA,1
B,6,2020-09-28,NA,NA,NA,NA,NA,3,5,NA,NA,5
B,6,2020-10-05,NA,NA,NA,NA,NA,1,6,NA,NA,4
B,6,2020-10-05,NA,NA,NA,NA,NA,NA,10,2,NA,2
B,6,2020-10-05,NA,NA,NA,NA,NA,NA,8,NA,NA,2
B,6,2020-10-05,1,1,NA,NA,NA,NA,16,2,NA,1
B,6,2020-10-05,NA,NA,NA,NA,NA,NA,7,NA,NA,4
B,6,2020-10-12,1,NA,NA,NA,NA,NA,12,4,NA,3
B,6,2020-10-12,2,NA,NA,NA,NA,NA,15,1,NA,2
B,6,2020-10-12,2,NA,NA,NA,NA,NA,14,4,NA,2
B,6,2020-10-12,NA,1,NA,NA,NA,NA,11,5,NA,3
B,6,2020-10-12,NA,1,NA,NA,NA,NA,4,1,NA,NA
B,6,2020-10-19,3,NA,NA,NA,NA,NA,20,NA,NA,1
B,6,2020-10-19,1,NA,NA,NA,NA,NA,15,3,NA,4
B,6,2020-10-19,2,NA,NA,NA,NA,NA,11,NA,NA,4
B,6,2020-10-19,NA,NA,NA,NA,NA,NA,18,3,NA,2
B,6,2020-10-19,1,NA,NA,NA,NA,NA,9,1,NA,2
B,6,2020-10-26,NA,NA,NA,NA,NA,NA,11,3,NA,2
B,6,2020-10-26,NA,NA,NA,NA,NA,NA,14,2,NA,9
B,6,2020-10-26,2,NA,NA,NA,NA,NA,7,1,NA,4
B,6,2020-10-26,2,2,NA,NA,NA,NA,12,2,NA,3
B,6,2020-10-26,NA,NA,NA,NA,NA,NA,13,6,NA,9
B,6,2020-11-02,1,NA,NA,NA,NA,NA,9,NA,NA,NA
B,6,2020-11-02,1,NA,NA,NA,NA,NA,7,NA,NA,NA
B,6,2020-11-02,1,NA,NA,NA,NA,NA,6,NA,NA,NA
B,6,2020-11-02,2,1,NA,NA,NA,NA,3,3,NA,NA
B,6,2020-11-02,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
B,6,2020-11-09,NA,NA,NA,NA,NA,NA,14,1,NA,4
B,6,2020-11-16,1,NA,NA,NA,NA,NA,11,4,NA,4
B,6,2020-11-22,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
B,6,2020-11-30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,9,2019-06-24,3,7,NA,NA,NA,2,70,9,NA,18
A,9,2019-06-24,2,NA,NA,NA,1,5,192,9,NA,30
A,9,2019-06-24,1,3,NA,NA,NA,5,122,17,NA,32
A,9,2019-06-24,1,1,NA,NA,1,4,87,3,NA,10
A,9,2019-06-24,2,2,NA,NA,1,NA,82,9,NA,10
A,9,2019-07-01,5,5,0,0,0,3,32,6,0,10
A,9,2019-07-01,4,6,0,0,2,0,29,9,0,5
A,9,2019-07-01,1,0,0,0,1,1,27,9,0,10
A,9,2019-07-01,2,0,1,0,0,3,43,21,0,9
A,9,2019-07-01,0,0,0,0,0,2,20,4,0,11
A,9,2019-07-08,3,4,0,0,5,1,20,8,0,9
A,9,2019-07-08,0,0,0,0,0,3,10,4,0,11
A,9,2019-07-08,1,9,0,0,7,4,9,6,0,36
A,9,2019-07-08,0,6,0,0,0,9,18,2,0,13
A,9,2019-07-08,3,1,0,0,2,1,18,4,0,15
A,9,2019-07-15,0,0,0,0,2,3,26,6,1,15
A,9,2019-07-15,0,1,0,0,0,2,14,8,0,180
A,9,2019-07-15,1,0,0,0,1,1,34,6,0,54
A,9,2019-07-15,2,1,0,0,2,2,30,1,1,81
A,9,2019-07-15,0,10,1,0,4,0,12,6,0,22
A,9,2019-07-22,3,2,0,0,5,0,9,5,0,63
A,9,2019-07-22,12,0,0,0,1,1,16,5,2,9
A,9,2019-07-22,4,0,0,0,1,0,20,6,0,22
A,9,2019-07-22,5,0,0,0,2,3,21,3,0,35
A,9,2019-07-22,0,1,0,0,3,2,15,2,0,6
A,9,2019-07-29,3,0,0,0,1,1,11,10,2,9
A,9,2019-07-29,1,3,0,0,0,0,11,2,0,13
A,9,2019-07-29,6,1,3,0,0,1,16,1,0,11
A,9,2019-07-29,1,1,0,0,1,1,16,2,2,9
A,9,2019-07-29,9,0,0,0,2,0,11,4,3,4
A,9,2019-08-05,3,5,1,0,0,0,7,0,0,8
A,9,2019-08-05,1,3,0,0,3,0,24,0,0,8
A,9,2019-08-05,2,5,2,0,3,2,26,0,0,10
A,9,2019-08-05,3,1,0,0,2,0,3,0,0,12
A,9,2019-08-05,1,5,0,0,9,2,32,0,0,5
A,9,2019-08-12,2,0,0,0,1,0,13,0,0,2
A,9,2019-08-12,5,0,0,0,3,0,10,1,0,1
A,9,2019-08-12,4,1,0,0,6,1,8,0,0,6
A,9,2019-08-12,0,2,0,0,3,1,8,0,0,7
A,9,2019-08-12,2,5,0,0,4,1,9,0,0,1
A,9,2019-08-19,1,1,0,0,1,1,5,0,0,4
A,9,2019-08-19,2,2,1,0,6,2,5,0,0,2
A,9,2019-08-19,2,1,0,0,3,1,14,0,0,5
A,9,2019-08-19,0,1,1,0,0,0,6,0,0,2
A,9,2019-08-26,1,0,0,0,1,0,11,0,0,7
A,9,2019-08-26,0,3,0,0,16,0,9,1,0,1
A,9,2019-08-26,0,2,0,0,7,0,3,0,0,3
A,9,2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
A,9,2020-03-23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,9,2020-03-31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,9,2020-04-06,5,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-04-14,5,NA,NA,NA,NA,NA,4,NA,NA,NA
A,9,2020-04-20,2,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-04-20,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
A,9,2020-04-20,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-04-20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,9,2020-04-28,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
A,9,2020-04-28,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-04-28,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-04-28,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
A,9,2020-04-28,1,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-05-04,2,1,NA,NA,NA,NA,NA,NA,NA,NA
A,9,2020-05-04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,9,2020-05-04,2,NA,NA,NA,NA,NA,3,NA,NA,1
A,9,2020-05-04,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
A,9,2020-05-12,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-05-12,1,NA,NA,NA,NA,NA,5,1,NA,NA
A,9,2020-05-12,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
A,9,2020-05-12,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
A,9,2020-05-12,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
A,9,2020-05-18,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
A,9,2020-05-18,NA,1,NA,NA,NA,10,8,8,NA,4
A,9,2020-05-18,3,NA,NA,NA,NA,NA,19,1,NA,3
A,9,2020-05-18,NA,NA,NA,NA,NA,NA,8,NA,NA,2
A,9,2020-05-26,5,2,1,1,NA,NA,23,3,NA,19
A,9,2020-05-26,12,NA,NA,NA,1,NA,94,4,NA,7
